1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|8||25900812|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|8||25900821|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|9||25900812|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|9||25900821|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|1||15006315|-|3
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|1||15006344|+|3
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|1||20004355|-|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|1||20004412|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||15004337|-|4
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||15004337|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||15004401|-|4
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||15004441|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||15004590|-|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||15004590|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||15005508|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||15008003|-|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||15011065|-|3
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||15011065|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||15011477|-|3
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||15011477|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||15014003|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||15014031|+|3
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||15014036|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||15015066|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||15018902|-|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||15018907|-|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||15018937|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||20009692|-|20
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||20009692|+|20
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2||20009716|+|0.5
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2|3|20009716|+|44.541
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|2|3|20011624|-|16.317
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3||15004337|-|4
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3||15004590|-|6
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3||15004590|+|6
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3||15008003|-|1
